time,t_air_c,u10_ms,v10_ms,u100_ms,v100_ms,ghi_wm2
2024-07-21 09:00:00+00:00,15.92,3.227,0.155,4.664,0.224,140.8
2024-07-21 10:00:00+00:00,12.64,3.557,0.224,5.141,0.324,156.4
2024-07-21 11:00:00+00:00,12.19,4.125,0.516,5.962,0.747,330.8
2024-07-21 12:00:00+00:00,10.98,4.651,1.021,6.722,1.475,293.6
2024-07-21 13:00:00+00:00,11.8,4.803,1.267,6.943,1.831,480.5
2024-07-21 14:00:00+00:00,10.03,4.308,1.154,6.227,1.668,315.3
2024-07-21 15:00:00+00:00,9.73,4.408,1.087,6.371,1.571,140.8
2024-07-21 16:00:00+00:00,11.14,4.585,1.133,6.628,1.637,152.5
2024-07-21 17:00:00+00:00,11.35,4.5,1.182,6.505,1.709,123.4
2024-07-21 18:00:00+00:00,9.95,4.442,1.396,6.42,2.018,85.9
2024-07-21 19:00:00+00:00,10.07,4.44,1.263,6.418,1.825,45.7
2024-07-21 20:00:00+00:00,11.23,4.813,1.641,6.957,2.372,22.0
2024-07-21 21:00:00+00:00,10.2,4.304,1.663,6.221,2.403,1.6
2024-07-21 22:00:00+00:00,13.91,3.47,1.381,5.015,1.997,0.0
2024-07-21 23:00:00+00:00,14.96,3.485,1.547,5.037,2.237,0.0
2024-07-22 00:00:00+00:00,16.04,3.058,1.484,4.421,2.145,0.0
2024-07-22 01:00:00+00:00,15.69,2.265,1.323,3.274,1.913,0.0
2024-07-22 02:00:00+00:00,14.11,1.975,1.408,2.855,2.034,0.0
2024-07-22 03:00:00+00:00,16.4,1.652,1.689,2.387,2.441,1.2
2024-07-22 04:00:00+00:00,14.35,1.417,2.008,2.049,2.903,21.2
2024-07-22 05:00:00+00:00,13.9,0.985,1.928,1.424,2.787,45.0
2024-07-22 06:00:00+00:00,15.4,0.806,2.466,1.165,3.564,70.5
2024-07-22 07:00:00+00:00,15.62,0.364,2.632,0.526,3.805,178.3
2024-07-22 08:00:00+00:00,14.46,0.108,2.484,0.156,3.59,225.4
2024-07-22 09:00:00+00:00,13.23,-0.14,3.19,-0.203,4.612,366.9
2024-07-22 10:00:00+00:00,11.67,-0.567,3.804,-0.82,5.499,236.9
2024-07-22 11:00:00+00:00,12.01,-0.538,3.055,-0.778,4.415,296.9
2024-07-22 12:00:00+00:00,12.11,-0.711,3.148,-1.028,4.55,366.8
2024-07-22 13:00:00+00:00,9.34,-0.812,2.979,-1.173,4.306,614.2
2024-07-22 14:00:00+00:00,12.02,-0.861,3.161,-1.245,4.569,598.8
2024-07-22 15:00:00+00:00,10.92,-0.451,3.083,-0.652,4.456,637.2
2024-07-22 16:00:00+00:00,10.97,-0.05,3.537,-0.072,5.112,544.4
2024-07-22 17:00:00+00:00,11.02,0.097,3.269,0.14,4.725,436.4
2024-07-22 18:00:00+00:00,14.39,0.371,3.634,0.536,5.253,320.5
2024-07-22 19:00:00+00:00,16.13,0.535,2.961,0.773,4.28,204.6
2024-07-22 20:00:00+00:00,16.47,0.455,2.72,0.657,3.932,96.6
2024-07-22 21:00:00+00:00,18.81,0.469,3.118,0.678,4.507,3.8
2024-07-22 22:00:00+00:00,18.59,0.338,2.658,0.488,3.842,0.0
2024-07-22 23:00:00+00:00,24.65,0.341,3.806,0.492,5.501,0.0
2024-07-23 00:00:00+00:00,25.22,0.298,3.606,0.431,5.212,0.0
2024-07-23 01:00:00+00:00,25.51,0.405,3.785,0.585,5.471,0.0
2024-07-23 02:00:00+00:00,21.07,0.728,3.909,1.052,5.65,0.0
2024-07-23 03:00:00+00:00,20.03,1.299,3.718,1.878,5.374,0.1
2024-07-23 04:00:00+00:00,21.97,1.851,3.383,2.675,4.89,80.1
2024-07-23 05:00:00+00:00,20.99,1.889,2.582,2.731,3.732,156.0
2024-07-23 06:00:00+00:00,19.75,2.252,2.051,3.255,2.965,207.8
2024-07-23 07:00:00+00:00,17.53,2.483,1.32,3.588,1.908,280.6
2024-07-23 08:00:00+00:00,14.47,2.399,0.639,3.468,0.923,456.7
2024-07-23 09:00:00+00:00,17.3,1.852,0.008,2.676,0.011,512.8
2024-07-23 10:00:00+00:00,18.98,1.851,-0.451,2.676,-0.652,631.1
2024-07-23 11:00:00+00:00,18.13,1.618,-0.824,2.339,-1.191,562.8
2024-07-23 12:00:00+00:00,16.59,1.461,-1.371,2.112,-1.982,554.3
2024-07-23 13:00:00+00:00,16.79,1.117,-1.809,1.614,-2.614,522.7
2024-07-23 14:00:00+00:00,13.51,0.818,-2.407,1.183,-3.479,334.5
2024-07-23 15:00:00+00:00,14.96,0.348,-2.484,0.503,-3.59,404.1
2024-07-23 16:00:00+00:00,16.87,-0.125,-2.464,-0.181,-3.562,481.2
2024-07-23 17:00:00+00:00,15.96,-0.596,-2.136,-0.861,-3.087,132.3
2024-07-23 18:00:00+00:00,22.08,-1.477,-2.489,-2.135,-3.598,97.6
2024-07-23 19:00:00+00:00,20.75,-2.198,-2.185,-3.177,-3.159,63.4
2024-07-23 20:00:00+00:00,21.52,-2.638,-1.474,-3.813,-2.131,45.3
2024-07-23 21:00:00+00:00,22.08,-2.724,-0.433,-3.938,-0.626,0.1
2024-07-23 22:00:00+00:00,21.92,-3.028,0.343,-4.377,0.496,0.0
2024-07-23 23:00:00+00:00,21.7,-2.3,1.127,-3.324,1.629,0.0
2024-07-24 00:00:00+00:00,23.69,-2.093,1.863,-3.026,2.693,0.0
2024-07-24 01:00:00+00:00,24.64,-1.494,2.854,-2.159,4.125,0.0
2024-07-24 02:00:00+00:00,21.37,-0.64,3.0,-0.925,4.336,0.0
2024-07-24 03:00:00+00:00,19.89,0.126,3.318,0.183,4.796,0.0
2024-07-24 04:00:00+00:00,19.59,0.964,3.035,1.393,4.387,19.7
2024-07-24 05:00:00+00:00,19.6,2.171,3.292,3.137,4.759,47.2
2024-07-24 06:00:00+00:00,17.56,2.94,2.899,4.25,4.191,69.1
2024-07-24 07:00:00+00:00,15.87,3.458,2.123,4.998,3.068,94.6
2024-07-24 08:00:00+00:00,18.97,4.288,1.682,6.198,2.431,118.4
2024-07-24 09:00:00+00:00,11.35,4.147,1.222,5.994,1.766,138.9
2024-07-24 10:00:00+00:00,10.41,3.494,0.708,5.051,1.024,154.6
2024-07-24 11:00:00+00:00,12.69,2.65,-0.105,3.83,-0.151,164.5
2024-07-24 12:00:00+00:00,12.59,2.484,-0.927,3.59,-1.34,179.0
2024-07-24 13:00:00+00:00,11.05,1.794,-1.261,2.593,-1.823,273.8
2024-07-24 14:00:00+00:00,10.32,1.205,-1.19,1.742,-1.72,492.0
2024-07-24 15:00:00+00:00,10.46,1.052,-1.236,1.52,-1.787,623.4
2024-07-24 16:00:00+00:00,12.27,0.835,-1.217,1.206,-1.759,498.8
2024-07-24 17:00:00+00:00,10.46,0.873,-1.414,1.262,-2.044,430.1
2024-07-24 18:00:00+00:00,11.9,0.634,-1.031,0.916,-1.491,313.9
2024-07-24 19:00:00+00:00,12.82,0.754,-1.423,1.09,-2.058,152.4
2024-07-24 20:00:00+00:00,15.79,0.594,-1.12,0.858,-1.619,79.6
2024-07-24 21:00:00+00:00,15.71,0.495,-0.988,0.716,-1.427,0.0
2024-07-24 22:00:00+00:00,16.99,0.508,-1.002,0.735,-1.448,0.0
2024-07-24 23:00:00+00:00,14.79,0.485,-1.061,0.701,-1.534,0.0
2024-07-25 00:00:00+00:00,17.39,0.413,-1.065,0.597,-1.539,0.0
2024-07-25 01:00:00+00:00,19.05,0.265,-0.866,0.384,-1.252,0.0
2024-07-25 02:00:00+00:00,21.69,0.243,-0.823,0.352,-1.19,0.0
2024-07-25 03:00:00+00:00,20.5,0.216,-0.8,0.312,-1.156,0.0
2024-07-25 04:00:00+00:00,21.14,0.201,-0.71,0.291,-1.027,85.6
2024-07-25 05:00:00+00:00,20.62,0.241,-0.756,0.349,-1.093,194.0
2024-07-25 06:00:00+00:00,18.61,0.347,-0.864,0.502,-1.248,310.4
2024-07-25 07:00:00+00:00,15.27,0.373,-0.841,0.539,-1.216,426.8
2024-07-25 08:00:00+00:00,12.64,0.466,-0.896,0.673,-1.295,535.3
2024-07-25 09:00:00+00:00,10.99,0.512,-0.949,0.74,-1.372,628.4
2024-07-25 10:00:00+00:00,11.43,0.583,-0.803,0.843,-1.16,699.9
2024-07-25 11:00:00+00:00,11.91,0.886,-0.897,1.281,-1.297,744.8
2024-07-25 12:00:00+00:00,10.88,1.166,-0.873,1.686,-1.262,633.8
2024-07-25 13:00:00+00:00,10.82,1.781,-1.082,2.575,-1.564,286.5
2024-07-25 14:00:00+00:00,11.55,1.927,-0.786,2.785,-1.136,699.9
2024-07-25 15:00:00+00:00,12.73,1.92,-0.397,2.776,-0.574,562.7
2024-07-25 16:00:00+00:00,11.53,2.273,-0.172,3.286,-0.248,408.3
2024-07-25 17:00:00+00:00,9.94,2.39,-0.103,3.455,-0.149,271.7
2024-07-25 18:00:00+00:00,9.57,2.154,0.123,3.114,0.177,211.9
2024-07-25 19:00:00+00:00,9.37,2.77,0.366,4.003,0.53,130.7
2024-07-25 20:00:00+00:00,13.3,3.095,0.434,4.474,0.627,45.4
2024-07-25 21:00:00+00:00,11.48,2.928,0.263,4.232,0.381,0.0
2024-07-25 22:00:00+00:00,9.86,3.329,0.184,4.811,0.266,0.0
2024-07-25 23:00:00+00:00,12.93,3.172,0.071,4.585,0.102,0.0
2024-07-26 00:00:00+00:00,15.7,2.976,0.047,4.301,0.069,0.0
2024-07-26 01:00:00+00:00,17.01,2.976,0.017,4.301,0.025,0.0
2024-07-26 02:00:00+00:00,16.38,2.672,0.05,3.863,0.073,0.0
2024-07-26 03:00:00+00:00,16.01,2.774,0.04,4.01,0.057,0.0
2024-07-26 04:00:00+00:00,15.25,2.008,0.146,2.903,0.211,81.7
2024-07-26 05:00:00+00:00,13.83,2.016,0.241,2.915,0.349,190.3
2024-07-26 06:00:00+00:00,13.89,2.135,0.457,3.086,0.661,306.9
2024-07-26 07:00:00+00:00,11.34,1.945,0.587,2.812,0.849,249.1
2024-07-26 08:00:00+00:00,11.59,1.964,0.881,2.839,1.274,488.9
2024-07-26 09:00:00+00:00,12.5,1.756,1.006,2.539,1.454,433.5
2024-07-26 10:00:00+00:00,10.22,1.522,0.974,2.2,1.408,612.7
2024-07-26 11:00:00+00:00,10.1,1.543,1.1,2.231,1.589,418.1
2024-07-26 12:00:00+00:00,9.67,1.3,0.924,1.879,1.336,366.2
2024-07-26 13:00:00+00:00,7.77,1.289,0.953,1.863,1.377,558.1
2024-07-26 14:00:00+00:00,7.42,1.304,1.006,1.884,1.455,696.9
2024-07-26 15:00:00+00:00,5.58,1.183,0.769,1.709,1.111,585.2
2024-07-26 16:00:00+00:00,5.8,1.363,0.67,1.97,0.968,517.7
2024-07-26 17:00:00+00:00,6.43,1.163,0.349,1.681,0.505,423.4
2024-07-26 18:00:00+00:00,9.2,1.131,0.104,1.635,0.151,306.9
2024-07-26 19:00:00+00:00,12.47,1.019,-0.081,1.472,-0.117,190.3
2024-07-26 20:00:00+00:00,16.18,1.118,-0.42,1.616,-0.607,81.7
2024-07-26 21:00:00+00:00,18.36,0.754,-0.59,1.09,-0.853,0.0
2024-07-26 22:00:00+00:00,19.34,0.577,-0.775,0.834,-1.12,0.0
2024-07-26 23:00:00+00:00,20.26,0.284,-0.912,0.41,-1.318,0.0
2024-07-27 00:00:00+00:00,20.57,-0.104,-1.335,-0.151,-1.929,0.0
2024-07-27 01:00:00+00:00,23.47,-0.532,-1.333,-0.77,-1.927,0.0
2024-07-27 02:00:00+00:00,21.1,-0.861,-1.043,-1.244,-1.507,0.0
2024-07-27 03:00:00+00:00,21.53,-1.253,-0.648,-1.811,-0.937,0.0
2024-07-27 04:00:00+00:00,20.73,-1.672,-0.023,-2.417,-0.033,17.1
2024-07-27 05:00:00+00:00,20.85,-1.701,0.921,-2.459,1.331,41.0
2024-07-27 06:00:00+00:00,19.49,-0.925,1.804,-1.337,2.607,66.7
2024-07-27 07:00:00+00:00,19.67,0.233,2.306,0.337,3.333,92.4
2024-07-27 08:00:00+00:00,19.1,1.186,1.499,1.715,2.167,116.3
2024-07-27 09:00:00+00:00,18.79,2.092,0.576,3.024,0.833,136.9
2024-07-27 10:00:00+00:00,17.72,2.306,-1.007,3.333,-1.456,152.6
2024-07-27 11:00:00+00:00,14.78,1.16,-2.384,1.677,-3.446,162.5
2024-07-27 12:00:00+00:00,16.31,-0.66,-2.884,-0.955,-4.168,165.9
2024-07-27 13:00:00+00:00,15.93,-2.537,-2.013,-3.667,-2.91,162.5
2024-07-27 14:00:00+00:00,15.77,-3.124,-0.112,-4.515,-0.161,152.6
2024-07-27 15:00:00+00:00,16.29,-3.419,2.329,-4.942,3.366,136.9
2024-07-27 16:00:00+00:00,14.38,-1.137,3.169,-1.643,4.581,116.3
2024-07-27 17:00:00+00:00,14.46,0.658,3.108,0.951,4.492,92.4
2024-07-27 18:00:00+00:00,16.51,2.319,2.623,3.352,3.791,66.7
2024-07-27 19:00:00+00:00,19.07,4.13,1.137,5.97,1.643,41.0
2024-07-27 20:00:00+00:00,16.08,6.13,-1.855,8.861,-2.682,17.1
2024-07-27 21:00:00+00:00,18.52,3.561,-4.321,5.147,-6.245,0.0
2024-07-27 22:00:00+00:00,20.15,0.768,-5.668,1.111,-8.193,0.0
2024-07-27 23:00:00+00:00,20.78,-1.798,-3.695,-2.599,-5.341,0.0
2024-07-28 00:00:00+00:00,21.72,-3.542,-2.413,-5.12,-3.488,0.0
2024-07-28 01:00:00+00:00,22.21,-3.331,-0.589,-4.814,-0.851,0.0
2024-07-28 02:00:00+00:00,20.47,-3.257,0.716,-4.708,1.034,0.0
2024-07-28 03:00:00+00:00,21.35,-2.387,1.746,-3.45,2.524,0.0
2024-07-28 04:00:00+00:00,19.24,-1.041,1.793,-1.505,2.592,16.2
2024-07-28 05:00:00+00:00,17.65,-0.082,1.707,-0.118,2.467,40.2
2024-07-28 06:00:00+00:00,16.68,0.869,1.914,1.256,2.767,65.9
2024-07-28 07:00:00+00:00,15.04,1.469,1.26,2.124,1.821,267.4
2024-07-28 08:00:00+00:00,14.57,2.001,0.532,2.892,0.769,152.7
2024-07-28 09:00:00+00:00,14.28,2.736,-0.816,3.954,-1.179,136.1
2024-07-28 10:00:00+00:00,13.43,2.317,-2.237,3.349,-3.234,158.8
2024-07-28 11:00:00+00:00,11.83,1.167,-3.048,1.687,-4.406,295.7
2024-07-28 12:00:00+00:00,12.57,-0.212,-3.126,-0.306,-4.519,347.5
2024-07-28 13:00:00+00:00,12.83,-1.651,-2.287,-2.386,-3.306,161.9
2024-07-28 14:00:00+00:00,13.93,-2.892,-1.345,-4.18,-1.944,151.9
2024-07-28 15:00:00+00:00,15.11,-3.49,0.465,-5.045,0.672,136.1
2024-07-28 16:00:00+00:00,14.57,-2.683,2.316,-3.879,3.347,115.6
2024-07-28 17:00:00+00:00,16.19,-0.922,3.032,-1.332,4.382,91.6
2024-07-28 18:00:00+00:00,19.19,0.893,3.322,1.291,4.802,65.9
2024-07-28 19:00:00+00:00,17.9,2.271,2.266,3.283,3.276,40.2
2024-07-28 20:00:00+00:00,19.06,3.804,0.906,5.498,1.31,16.2
2024-07-28 21:00:00+00:00,22.49,3.873,-1.426,5.598,-2.061,0.0
2024-07-28 22:00:00+00:00,24.13,2.087,-2.714,3.017,-3.923,0.0
2024-07-28 23:00:00+00:00,23.81,0.278,-3.903,0.402,-5.642,0.0
2024-07-29 00:00:00+00:00,21.85,-2.022,-3.917,-2.923,-5.662,0.0
2024-07-29 01:00:00+00:00,21.56,-4.146,-3.067,-5.992,-4.434,0.0
2024-07-29 02:00:00+00:00,22.16,-4.807,-1.208,-6.948,-1.746,0.0
2024-07-29 03:00:00+00:00,21.67,-4.697,0.554,-6.789,0.801,0.0
2024-07-29 04:00:00+00:00,20.66,-4.697,2.499,-6.789,3.612,37.7
2024-07-29 05:00:00+00:00,18.52,-2.871,3.298,-4.149,4.767,121.0
2024-07-29 06:00:00+00:00,20.3,-1.612,3.984,-2.33,5.759,229.7
2024-07-29 07:00:00+00:00,20.8,-0.268,4.538,-0.387,6.56,412.7
2024-07-29 08:00:00+00:00,18.49,1.732,4.771,2.503,6.896,521.8
2024-07-29 09:00:00+00:00,17.11,2.923,3.071,4.225,4.438,615.5
2024-07-29 10:00:00+00:00,15.81,3.964,1.876,5.73,2.711,687.3
2024-07-29 11:00:00+00:00,15.31,3.941,0.638,5.697,0.922,732.5
2024-07-29 12:00:00+00:00,12.8,4.439,-0.332,6.416,-0.479,747.9
2024-07-29 13:00:00+00:00,14.26,3.583,-1.085,5.179,-1.568,732.5
2024-07-29 14:00:00+00:00,17.73,3.12,-1.648,4.51,-2.382,347.6
2024-07-29 15:00:00+00:00,17.83,2.239,-2.019,3.236,-2.918,153.2
2024-07-29 16:00:00+00:00,15.7,1.194,-1.978,1.726,-2.859,114.8
2024-07-29 17:00:00+00:00,12.67,0.735,-2.414,1.062,-3.49,201.3
2024-07-29 18:00:00+00:00,16.26,0.416,-2.546,0.601,-3.68,238.4
2024-07-29 19:00:00+00:00,15.72,0.34,-2.415,0.491,-3.491,140.3
2024-07-29 20:00:00+00:00,17.77,0.294,-2.154,0.425,-3.114,60.2
2024-07-29 21:00:00+00:00,17.3,0.5,-2.229,0.722,-3.222,0.0
2024-07-29 22:00:00+00:00,18.76,1.049,-2.271,1.517,-3.283,0.0
2024-07-29 23:00:00+00:00,19.14,1.59,-2.016,2.298,-2.915,0.0
2024-07-30 00:00:00+00:00,18.29,2.678,-2.055,3.871,-2.97,0.0
2024-07-30 01:00:00+00:00,17.78,2.978,-1.187,4.305,-1.716,0.0
2024-07-30 02:00:00+00:00,19.68,2.679,-0.151,3.873,-0.219,0.0
2024-07-30 03:00:00+00:00,18.74,2.185,0.524,3.158,0.758,0.0
2024-07-30 04:00:00+00:00,17.53,2.115,1.16,3.057,1.677,65.3
2024-07-30 05:00:00+00:00,17.36,1.616,1.792,2.336,2.59,174.5
2024-07-30 06:00:00+00:00,16.65,0.73,2.238,1.055,3.235,291.8
2024-07-30 07:00:00+00:00,16.1,-0.311,2.154,-0.45,3.114,409.0
2024-07-30 08:00:00+00:00,16.13,-1.043,1.855,-1.508,2.682,518.2
2024-07-30 09:00:00+00:00,14.35,-1.656,1.184,-2.394,1.712,612.0
2024-07-30 10:00:00+00:00,14.06,-2.254,0.4,-3.257,0.578,627.0
2024-07-30 11:00:00+00:00,14.33,-2.477,-0.503,-3.58,-0.727,330.5
2024-07-30 12:00:00+00:00,16.52,-2.444,-1.768,-3.533,-2.555,274.8
2024-07-30 13:00:00+00:00,18.7,-1.324,-2.154,-1.914,-3.113,313.5
2024-07-30 14:00:00+00:00,19.43,-0.466,-2.288,-0.673,-3.308,507.7
2024-07-30 15:00:00+00:00,19.34,0.169,-2.021,0.244,-2.921,508.7
2024-07-30 16:00:00+00:00,20.81,0.793,-2.142,1.146,-3.097,327.3
2024-07-30 17:00:00+00:00,20.15,1.724,-1.991,2.492,-2.878,143.6
2024-07-30 18:00:00+00:00,20.74,2.07,-1.217,2.992,-1.759,226.5
2024-07-30 19:00:00+00:00,22.82,2.255,-0.399,3.26,-0.577,47.6
2024-07-30 20:00:00+00:00,22.92,2.663,0.484,3.85,0.7,19.0
2024-07-30 21:00:00+00:00,25.69,2.485,1.447,3.592,2.091,0.0
2024-07-30 22:00:00+00:00,27.13,2.026,2.439,2.929,3.526,0.0
2024-07-30 23:00:00+00:00,25.82,1.126,2.817,1.627,4.072,0.0
2024-07-31 00:00:00+00:00,24.25,0.079,3.095,0.115,4.474,0.0
2024-07-31 01:00:00+00:00,25.85,-1.058,3.085,-1.529,4.459,0.0
2024-07-31 02:00:00+00:00,25.69,-2.011,2.219,-2.907,3.207,0.0
2024-07-31 03:00:00+00:00,27.02,-2.564,1.133,-3.706,1.637,0.0
2024-07-31 04:00:00+00:00,24.96,-3.011,-0.137,-4.352,-0.198,48.6
2024-07-31 05:00:00+00:00,23.87,-2.768,-1.91,-4.002,-2.761,170.4
2024-07-31 06:00:00+00:00,23.25,-1.667,-3.326,-2.409,-4.808,152.8
2024-07-31 07:00:00+00:00,20.5,0.213,-3.249,0.308,-4.697,299.1
2024-07-31 08:00:00+00:00,18.25,1.806,-2.592,2.611,-3.746,119.3
2024-07-31 09:00:00+00:00,18.11,3.548,-1.37,5.129,-1.98,133.9
2024-07-31 10:00:00+00:00,17.57,3.125,0.825,4.516,1.192,149.7
2024-07-31 11:00:00+00:00,11.5,2.166,2.36,3.131,3.412,159.7
2024-07-31 12:00:00+00:00,10.64,0.876,3.789,1.266,5.477,163.1
2024-07-31 13:00:00+00:00,10.45,-1.415,5.098,-2.045,7.368,159.7
2024-07-31 14:00:00+00:00,12.45,-4.284,4.08,-6.193,5.898,149.7
2024-07-31 15:00:00+00:00,11.31,-5.074,1.333,-7.334,1.927,133.9
2024-07-31 16:00:00+00:00,12.79,-6.605,-0.932,-9.547,-1.347,113.2
2024-07-31 17:00:00+00:00,14.44,-5.732,-3.794,-8.285,-5.484,89.1
2024-07-31 18:00:00+00:00,12.36,-2.347,-5.742,-3.393,-8.3,63.3
2024-07-31 19:00:00+00:00,10.86,1.152,-5.701,1.665,-8.24,37.5
2024-07-31 20:00:00+00:00,13.59,4.388,-3.83,6.342,-5.535,13.4
2024-07-31 21:00:00+00:00,18.3,6.196,-0.38,8.956,-0.549,0.0
2024-07-31 22:00:00+00:00,20.49,4.338,2.367,6.27,3.422,0.0
2024-07-31 23:00:00+00:00,22.87,2.264,4.443,3.273,6.423,0.0
2024-08-01 00:00:00+00:00,24.57,-0.953,6.114,-1.377,8.837,0.0
2024-08-01 01:00:00+00:00,24.88,-3.039,3.419,-4.393,4.942,0.0
2024-08-01 02:00:00+00:00,24.33,-3.776,0.905,-5.458,1.308,0.0
2024-08-01 03:00:00+00:00,23.53,-3.245,-1.683,-4.691,-2.433,0.0
2024-08-01 04:00:00+00:00,23.04,-1.496,-3.005,-2.162,-4.344,26.6
2024-08-01 05:00:00+00:00,21.67,0.609,-3.754,0.88,-5.427,166.1
2024-08-01 06:00:00+00:00,22.43,2.01,-2.527,2.906,-3.652,283.7
2024-08-01 07:00:00+00:00,23.78,2.389,-0.888,3.454,-1.284,345.0
2024-08-01 08:00:00+00:00,22.89,2.634,0.291,3.807,0.421,510.8
2024-08-01 09:00:00+00:00,21.1,2.291,1.296,3.312,1.873,604.9
2024-08-01 10:00:00+00:00,18.82,1.292,1.509,1.868,2.181,677.1
2024-08-01 11:00:00+00:00,17.07,0.854,1.858,1.235,2.685,722.4
2024-08-01 12:00:00+00:00,15.83,0.456,1.97,0.659,2.847,737.9
2024-08-01 13:00:00+00:00,16.16,0.098,1.892,0.142,2.735,628.7
2024-08-01 14:00:00+00:00,15.46,-0.125,2.188,-0.18,3.163,272.9
2024-08-01 15:00:00+00:00,15.29,-0.342,2.875,-0.494,4.156,205.4
2024-08-01 16:00:00+00:00,16.7,-0.307,3.506,-0.444,5.068,112.4
2024-08-01 17:00:00+00:00,18.25,-0.031,2.987,-0.045,4.318,88.3
2024-08-01 18:00:00+00:00,19.11,0.423,3.206,0.611,4.635,62.4
2024-08-01 19:00:00+00:00,21.15,0.625,2.549,0.904,3.685,36.5
2024-08-01 20:00:00+00:00,20.06,0.735,2.443,1.063,3.532,12.4
2024-08-01 21:00:00+00:00,21.27,1.069,2.959,1.545,4.277,0.0
2024-08-01 22:00:00+00:00,24.54,1.23,2.932,1.777,4.238,0.0
2024-08-01 23:00:00+00:00,24.65,1.385,3.256,2.002,4.706,0.0
2024-08-02 00:00:00+00:00,24.24,0.781,2.647,1.129,3.827,0.0
2024-08-02 01:00:00+00:00,25.62,0.33,2.271,0.476,3.283,0.0
2024-08-02 02:00:00+00:00,25.97,-0.097,1.906,-0.141,2.755,0.0
2024-08-02 03:00:00+00:00,22.46,-0.408,1.527,-0.59,2.208,0.0
2024-08-02 04:00:00+00:00,20.28,-0.863,1.446,-1.247,2.09,30.2
2024-08-02 05:00:00+00:00,17.88,-1.128,0.959,-1.631,1.387,92.2
2024-08-02 06:00:00+00:00,16.73,-1.776,0.66,-2.566,0.954,268.9
2024-08-02 07:00:00+00:00,16.1,-1.91,0.157,-2.762,0.227,397.2
2024-08-02 08:00:00+00:00,14.9,-2.053,-0.324,-2.967,-0.468,506.9
2024-08-02 09:00:00+00:00,14.41,-2.26,-0.825,-3.266,-1.192,586.0
2024-08-02 10:00:00+00:00,15.29,-2.055,-0.968,-2.971,-1.4,673.5
2024-08-02 11:00:00+00:00,15.19,-2.15,-1.117,-3.108,-1.614,718.9
2024-08-02 12:00:00+00:00,13.46,-1.898,-1.072,-2.743,-1.549,734.4
2024-08-02 13:00:00+00:00,13.97,-1.736,-1.123,-2.509,-1.624,718.9
2024-08-02 14:00:00+00:00,12.43,-1.879,-1.349,-2.716,-1.949,673.5
2024-08-02 15:00:00+00:00,10.37,-1.886,-1.195,-2.727,-1.728,601.2
2024-08-02 16:00:00+00:00,11.44,-2.392,-1.31,-3.458,-1.893,471.1
2024-08-02 17:00:00+00:00,13.23,-2.802,-1.21,-4.051,-1.75,397.2
2024-08-02 18:00:00+00:00,14.58,-2.812,-1.007,-4.065,-1.455,279.5
2024-08-02 19:00:00+00:00,17.46,-3.002,-0.883,-4.339,-1.277,128.7
2024-08-02 20:00:00+00:00,17.63,-4.13,-0.756,-5.97,-1.093,34.0
2024-08-02 21:00:00+00:00,17.19,-3.76,-0.611,-5.435,-0.884,0.0
2024-08-02 22:00:00+00:00,20.0,-3.934,-0.642,-5.686,-0.928,0.0
2024-08-02 23:00:00+00:00,19.38,-4.438,-0.754,-6.415,-1.089,0.0
2024-08-03 00:00:00+00:00,17.63,-4.106,-0.882,-5.935,-1.275,0.0
2024-08-03 01:00:00+00:00,18.67,-4.982,-0.789,-7.202,-1.14,0.0
2024-08-03 02:00:00+00:00,19.14,-4.571,-0.349,-6.607,-0.504,0.0
2024-08-03 03:00:00+00:00,22.23,-4.936,0.431,-7.135,0.622,0.0
2024-08-03 04:00:00+00:00,22.26,-4.16,1.099,-6.013,1.588,21.8
2024-08-03 05:00:00+00:00,20.94,-4.289,1.763,-6.199,2.549,78.5
2024-08-03 06:00:00+00:00,21.8,-3.299,1.999,-4.769,2.889,150.6
2024-08-03 07:00:00+00:00,19.38,-2.705,2.012,-3.909,2.909,205.2
2024-08-03 08:00:00+00:00,19.16,-2.804,2.566,-4.053,3.709,230.4
2024-08-03 09:00:00+00:00,15.15,-2.466,2.737,-3.564,3.956,216.5
2024-08-03 10:00:00+00:00,12.77,-2.42,2.66,-3.498,3.844,349.5
2024-08-03 11:00:00+00:00,10.27,-2.784,2.697,-4.025,3.898,440.0
2024-08-03 12:00:00+00:00,11.38,-2.523,2.238,-3.647,3.235,574.3
2024-08-03 13:00:00+00:00,10.6,-2.062,1.584,-2.98,2.289,715.3
2024-08-03 14:00:00+00:00,10.3,-2.193,1.283,-3.17,1.855,669.8
2024-08-03 15:00:00+00:00,10.57,-1.924,0.907,-2.781,1.311,597.4
2024-08-03 16:00:00+00:00,9.4,-1.889,0.594,-2.731,0.859,503.0
2024-08-03 17:00:00+00:00,12.15,-1.814,0.416,-2.622,0.601,393.1
2024-08-03 18:00:00+00:00,14.47,-1.787,0.322,-2.582,0.465,275.2
2024-08-03 19:00:00+00:00,18.4,-1.67,0.322,-2.414,0.466,112.5
2024-08-03 20:00:00+00:00,19.86,-1.882,0.27,-2.721,0.391,29.6
2024-08-03 21:00:00+00:00,19.51,-1.669,0.223,-2.413,0.322,0.0
2024-08-03 22:00:00+00:00,19.37,-2.317,0.243,-3.349,0.351,0.0
2024-08-03 23:00:00+00:00,19.77,-2.469,0.211,-3.569,0.304,0.0
