time,p_sub_a_mw,q_sub_a_mvar,p_sub_b_mw,q_sub_b_mvar,p_agg_mw,q_agg_mvar,q_shunt_a_mvar
2024-06-15 19:45:00+00:00,16.2188,4.5413,7.2413,2.1,28.0216,6.1647,3.0
2024-06-15 20:00:00+00:00,16.5827,4.6431,7.6628,2.2222,25.588,5.6294,3.0
2024-06-15 20:15:00+00:00,15.1897,4.2531,7.1167,2.0638,24.7641,5.4481,3.0
2024-06-15 20:30:00+00:00,15.3946,4.3105,7.2679,2.1077,26.2834,5.7823,3.0
2024-06-15 20:45:00+00:00,14.7739,4.1367,7.0827,2.054,25.9868,5.7171,0.0
2024-06-15 21:00:00+00:00,14.8238,4.1507,6.396,1.8548,25.2289,5.5504,0.0
2024-06-15 21:15:00+00:00,14.8792,4.1662,6.4415,1.868,23.5463,5.1802,0.0
2024-06-15 21:30:00+00:00,14.439,4.0429,6.6306,1.9229,23.1441,5.0917,0.0
2024-06-15 21:45:00+00:00,13.6644,3.826,6.1261,1.7766,22.6204,4.9765,0.0
2024-06-15 22:00:00+00:00,13.3415,3.7356,6.155,1.785,21.0767,4.6369,0.0
2024-06-15 22:15:00+00:00,13.6007,3.8082,5.8021,1.6826,21.9425,4.8274,0.0
2024-06-15 22:30:00+00:00,13.6041,3.8092,6.0095,1.7427,21.2241,4.6693,0.0
2024-06-15 22:45:00+00:00,12.3076,3.4461,5.6642,1.6426,19.8773,4.373,0.0
2024-06-15 23:00:00+00:00,12.461,3.4891,5.1819,1.5027,20.1669,4.4367,0.0
2024-06-15 23:15:00+00:00,12.5418,3.5117,4.9478,1.4349,19.6222,4.3169,0.0
2024-06-15 23:30:00+00:00,11.6483,3.2615,5.4252,1.5733,18.3338,4.0334,0.0
2024-06-15 23:45:00+00:00,10.5883,2.9647,5.1843,1.5035,17.8732,3.9321,0.0
2024-06-16 00:00:00+00:00,10.4434,2.9241,5.0166,1.4548,17.2847,3.8026,0.0
2024-06-16 00:15:00+00:00,10.2088,2.8585,4.5876,1.3304,16.5499,3.641,0.0
2024-06-16 00:30:00+00:00,9.8954,2.7707,4.6269,1.3418,15.9321,3.5051,0.0
2024-06-16 00:45:00+00:00,9.6534,2.7029,4.0611,1.1777,14.9785,3.2953,0.0
2024-06-16 01:00:00+00:00,9.1686,2.5672,4.0893,1.1859,14.47,3.1834,0.0
2024-06-16 01:15:00+00:00,8.7809,2.4587,3.9467,1.1445,14.504,3.1909,0.0
2024-06-16 01:30:00+00:00,8.8658,2.4824,4.1531,1.2044,14.6313,3.2189,0.0
2024-06-16 01:45:00+00:00,8.4363,2.3622,3.7152,1.0774,13.199,2.9038,0.0
2024-06-16 02:00:00+00:00,8.2801,2.3184,3.7076,1.0752,12.7687,2.8091,0.0
2024-06-16 02:15:00+00:00,8.1214,2.274,3.62,1.0498,12.7225,2.7989,0.0
2024-06-16 02:30:00+00:00,7.9197,2.2175,3.5828,1.039,12.4016,2.7284,0.0
2024-06-16 02:45:00+00:00,7.6504,2.1421,3.524,1.022,12.5533,2.7617,0.0
2024-06-16 03:00:00+00:00,7.6254,2.1351,3.5387,1.0262,13.0537,2.8718,0.0
2024-06-16 03:15:00+00:00,8.0275,2.2477,3.7014,1.0734,13.3965,2.9472,0.0
2024-06-16 03:30:00+00:00,8.6043,2.4092,3.2746,0.9496,12.9849,2.8567,0.0
2024-06-16 03:45:00+00:00,7.9315,2.2208,3.5676,1.0346,13.8938,3.0566,0.0
2024-06-16 04:00:00+00:00,8.524,2.3867,3.8496,1.1164,13.8245,3.0414,0.0
2024-06-16 04:15:00+00:00,8.0764,2.2614,4.0069,1.162,14.6067,3.2135,0.0
2024-06-16 04:30:00+00:00,9.3615,2.6212,4.0998,1.1889,14.7344,3.2416,0.0
2024-06-16 04:45:00+00:00,9.0761,2.5413,4.2103,1.221,15.2572,3.3566,0.0
2024-06-16 05:00:00+00:00,9.1124,2.5515,4.508,1.3073,16.3919,3.6062,0.0
2024-06-16 05:15:00+00:00,10.2341,2.8656,4.5933,1.3321,17.0669,3.7547,0.0
2024-06-16 05:30:00+00:00,10.7178,3.001,4.4948,1.3035,16.7398,3.6828,0.0
2024-06-16 05:45:00+00:00,11.0212,3.0859,5.1505,1.4936,17.2613,3.7975,0.0
2024-06-16 06:00:00+00:00,11.1638,3.1259,5.4792,1.589,18.2434,4.0136,0.0
2024-06-16 06:15:00+00:00,11.3878,3.1886,4.9813,1.4446,18.5045,4.071,0.0
2024-06-16 06:30:00+00:00,11.7025,3.2767,5.6323,1.6334,19.4805,4.2857,0.0
2024-06-16 06:45:00+00:00,12.9319,3.6209,5.9642,1.7296,20.4337,4.4954,0.0
2024-06-16 07:00:00+00:00,12.9255,3.6191,5.8196,1.6877,22.3227,4.911,0.0
2024-06-16 07:15:00+00:00,13.4383,3.7627,5.9947,1.7385,21.8984,4.8177,0.0
2024-06-16 07:30:00+00:00,13.65,3.822,6.0666,1.7593,23.1159,5.0855,0.0
2024-06-16 07:45:00+00:00,14.3076,4.0061,6.3895,1.8529,23.2172,5.1078,0.0
2024-06-16 08:00:00+00:00,15.0234,4.2066,6.9255,2.0084,23.491,5.168,0.0
2024-06-16 08:15:00+00:00,15.9262,4.4593,6.9638,2.0195,24.9473,5.4884,3.0
2024-06-16 08:30:00+00:00,15.248,4.2694,6.5872,1.9103,24.5863,5.409,3.0
2024-06-16 08:45:00+00:00,15.9498,4.466,7.5337,2.1848,26.5555,5.8422,3.0
2024-06-16 09:00:00+00:00,15.4691,4.3313,7.1699,2.0793,25.9036,5.6988,3.0
2024-06-16 09:15:00+00:00,16.3803,4.5865,6.5076,1.8872,24.8046,5.457,3.0
2024-06-16 09:30:00+00:00,17.1379,4.7986,7.6251,2.2113,27.3081,6.0078,3.0
2024-06-16 09:45:00+00:00,16.6595,4.6647,7.5543,2.1907,26.441,5.817,3.0
2024-06-16 10:00:00+00:00,16.1875,4.5325,8.0095,2.3228,28.4511,6.2593,3.0
2024-06-16 10:15:00+00:00,16.6292,4.6562,7.601,2.2043,27.2225,5.9889,3.0
2024-06-16 10:30:00+00:00,16.3608,4.581,7.4066,2.1479,27.3309,6.0128,3.0
2024-06-16 10:45:00+00:00,17.4528,4.8868,7.5001,2.175,27.8897,6.1357,3.0
2024-06-16 11:00:00+00:00,16.5795,4.6423,7.6622,2.222,27.0546,5.952,3.0
2024-06-16 11:15:00+00:00,16.4958,4.6188,7.4198,2.1518,27.4816,6.046,3.0
2024-06-16 11:30:00+00:00,16.7916,4.7017,7.8994,2.2908,26.4129,5.8108,3.0
2024-06-16 11:45:00+00:00,17.2069,4.8179,7.6504,2.2186,26.7296,5.8805,3.0
2024-06-16 12:00:00+00:00,16.3816,4.5869,8.6993,2.5228,27.0092,5.942,3.0
2024-06-16 12:15:00+00:00,16.3063,4.5658,8.0737,2.3414,28.2459,6.2141,3.0
2024-06-16 12:30:00+00:00,16.1761,4.5293,7.1852,2.0837,26.5841,5.8485,3.0
2024-06-16 12:45:00+00:00,16.4626,4.6095,7.7895,2.259,26.0152,5.7234,3.0
2024-06-16 13:00:00+00:00,16.8449,4.7166,7.703,2.2339,27.0302,5.9466,3.0
2024-06-16 13:15:00+00:00,16.7274,4.6837,7.2466,2.1015,27.0564,5.9524,3.0
2024-06-16 13:30:00+00:00,16.9397,4.7431,7.2395,2.0994,26.2128,5.7668,3.0
2024-06-16 13:45:00+00:00,15.9178,4.457,7.6794,2.227,27.7144,6.0972,3.0
2024-06-16 14:00:00+00:00,16.0443,4.4924,7.1085,2.0615,26.8786,5.9133,3.0
2024-06-16 14:15:00+00:00,16.5987,4.6476,7.172,2.0799,27.1957,5.9831,3.0
2024-06-16 14:30:00+00:00,16.5646,4.6381,6.7652,1.9619,25.5965,5.6312,3.0
2024-06-16 14:45:00+00:00,16.5501,4.634,7.9174,2.296,27.0225,5.945,3.0
2024-06-16 15:00:00+00:00,17.1715,4.808,7.3271,2.1249,27.3156,6.0094,3.0
2024-06-16 15:15:00+00:00,16.448,4.6054,7.2486,2.1021,25.5158,5.6135,3.0
2024-06-16 15:30:00+00:00,15.373,4.3045,7.6079,2.2063,24.1735,5.3182,3.0
2024-06-16 15:45:00+00:00,15.9038,4.4531,6.6087,1.9165,24.2184,5.3281,3.0
2024-06-16 16:00:00+00:00,14.3021,4.0046,6.7668,1.9624,24.945,5.4879,0.0
2024-06-16 16:15:00+00:00,16.2632,4.5537,6.9099,2.0039,25.5455,5.62,3.0
2024-06-16 16:30:00+00:00,15.5514,4.3544,7.1532,2.0744,23.9909,5.278,3.0
2024-06-16 16:45:00+00:00,16.3405,4.5753,6.7147,1.9473,26.7308,5.8808,3.0
2024-06-16 17:00:00+00:00,15.5856,4.364,6.9816,2.0247,27.4005,6.0281,3.0
2024-06-16 17:15:00+00:00,15.301,4.2843,7.0701,2.0503,25.8654,5.6904,3.0
2024-06-16 17:30:00+00:00,15.8453,4.4367,6.9008,2.0012,24.279,5.3414,3.0
2024-06-16 17:45:00+00:00,15.3881,4.3087,7.1739,2.0804,25.7908,5.674,3.0
2024-06-16 18:00:00+00:00,16.6106,4.651,7.2253,2.0953,27.8623,6.1297,3.0
2024-06-16 18:15:00+00:00,15.8511,4.4383,7.4868,2.1712,26.4625,5.8218,3.0
2024-06-16 18:30:00+00:00,16.0021,4.4806,6.8319,1.9813,26.6558,5.8643,3.0
2024-06-16 18:45:00+00:00,16.4522,4.6066,7.4895,2.172,26.6589,5.865,3.0
2024-06-16 19:00:00+00:00,15.0392,4.211,6.5483,1.899,24.6382,5.4204,0.0
2024-06-16 19:15:00+00:00,15.8291,4.4322,7.1059,2.0607,26.3413,5.7951,3.0
2024-06-16 19:30:00+00:00,15.6587,4.3844,7.2903,2.1142,27.1367,5.9701,3.0
2024-06-16 19:45:00+00:00,15.3174,4.2889,7.2349,2.0981,24.6066,5.4134,3.0
2024-06-16 20:00:00+00:00,15.8772,4.4456,6.8636,1.9904,25.2798,5.5616,3.0
2024-06-16 20:15:00+00:00,15.5374,4.3505,6.6841,1.9384,26.0835,5.7384,3.0
2024-06-16 20:30:00+00:00,15.7058,4.3976,7.1493,2.0733,24.1728,5.318,3.0
2024-06-16 20:45:00+00:00,15.5844,4.3636,6.8996,2.0009,23.9047,5.259,3.0
2024-06-16 21:00:00+00:00,15.1686,4.2472,7.0253,2.0373,23.2161,5.1076,3.0
2024-06-16 21:15:00+00:00,14.5515,4.0744,6.6957,1.9417,22.3324,4.9131,0.0
2024-06-16 21:30:00+00:00,14.5977,4.0873,6.8032,1.9729,22.5345,4.9576,0.0
2024-06-16 21:45:00+00:00,12.9738,3.6327,5.9774,1.7335,22.4349,4.9357,0.0
2024-06-16 22:00:00+00:00,13.3804,3.7465,6.2673,1.8175,23.1663,5.0966,0.0
2024-06-16 22:15:00+00:00,14.0813,3.9428,6.4544,1.8718,21.9531,4.8297,0.0
2024-06-16 22:30:00+00:00,13.0495,3.6539,5.2514,1.5229,21.6986,4.7737,0.0
2024-06-16 22:45:00+00:00,12.0454,3.3727,5.7458,1.6663,20.5941,4.5307,0.0
2024-06-16 23:00:00+00:00,12.8697,3.6035,5.558,1.6118,19.7212,4.3387,0.0
2024-06-16 23:15:00+00:00,11.9676,3.3509,5.6776,1.6465,19.3055,4.2472,0.0
2024-06-16 23:30:00+00:00,11.9329,3.3412,4.8184,1.3973,17.9475,3.9484,0.0
2024-06-16 23:45:00+00:00,11.74,3.2872,4.944,1.4338,18.5244,4.0754,0.0
2024-06-17 00:00:00+00:00,12.2858,3.44,5.3828,1.561,19.0617,4.1936,0.0
2024-06-17 00:15:00+00:00,11.1233,3.1145,5.0662,1.4692,18.0544,3.972,0.0
2024-06-17 00:30:00+00:00,11.0009,3.0803,5.2147,1.5123,17.8063,3.9174,0.0
2024-06-17 00:45:00+00:00,10.4578,2.9282,4.8756,1.4139,16.9253,3.7236,0.0
2024-06-17 01:00:00+00:00,10.2662,2.8745,4.886,1.4169,17.0609,3.7534,0.0
2024-06-17 01:15:00+00:00,10.3148,2.8881,4.4134,1.2799,17.1864,3.781,0.0
2024-06-17 01:30:00+00:00,9.5858,2.684,4.3346,1.257,15.8261,3.4818,0.0
2024-06-17 01:45:00+00:00,9.4617,2.6493,4.1519,1.2041,15.2188,3.3481,0.0
2024-06-17 02:00:00+00:00,9.3449,2.6166,4.0303,1.1688,14.8584,3.2688,0.0
2024-06-17 02:15:00+00:00,9.0236,2.5266,4.0825,1.1839,14.616,3.2155,0.0
2024-06-17 02:30:00+00:00,9.2163,2.5806,3.8314,1.1111,14.5952,3.2109,0.0
2024-06-17 02:45:00+00:00,8.6781,2.4299,4.4477,1.2898,14.0741,3.0963,0.0
2024-06-17 03:00:00+00:00,8.6936,2.4342,4.1071,1.1911,14.26,3.1372,0.0
2024-06-17 03:15:00+00:00,9.0532,2.5349,4.1327,1.1985,15.2639,3.3581,0.0
2024-06-17 03:30:00+00:00,8.8822,2.487,4.0665,1.1793,14.1811,3.1198,0.0
2024-06-17 03:45:00+00:00,8.9872,2.5164,4.1672,1.2085,14.4978,3.1895,0.0
2024-06-17 04:00:00+00:00,9.3525,2.6187,4.2979,1.2464,15.1446,3.3318,0.0
2024-06-17 04:15:00+00:00,9.7624,2.7335,4.1115,1.1923,15.854,3.4879,0.0
2024-06-17 04:30:00+00:00,9.8855,2.7679,4.4985,1.3046,16.0242,3.5253,0.0
2024-06-17 04:45:00+00:00,9.8695,2.7635,4.7459,1.3763,17.178,3.7792,0.0
2024-06-17 05:00:00+00:00,10.6868,2.9923,4.8864,1.4171,16.6458,3.6621,0.0
2024-06-17 05:15:00+00:00,11.2154,3.1403,4.9178,1.4262,17.4876,3.8473,0.0
2024-06-17 05:30:00+00:00,11.2006,3.1362,5.3783,1.5597,18.886,4.1549,0.0
2024-06-17 05:45:00+00:00,12.2026,3.4167,5.673,1.6452,19.4214,4.2727,0.0
2024-06-17 06:00:00+00:00,12.6589,3.5445,5.4575,1.5827,20.1171,4.4258,0.0
2024-06-17 06:15:00+00:00,13.3011,3.7243,5.7924,1.6798,20.8922,4.5963,0.0
2024-06-17 06:30:00+00:00,13.9136,3.8958,5.806,1.6838,22.8184,5.02,0.0
2024-06-17 06:45:00+00:00,13.7002,3.836,6.2537,1.8136,22.0585,4.8529,0.0
2024-06-17 07:00:00+00:00,14.235,3.9858,6.4143,1.8601,23.5085,5.1719,0.0
2024-06-17 07:15:00+00:00,14.9391,4.183,7.4128,2.1497,24.2037,5.3248,0.0
2024-06-17 07:30:00+00:00,15.3273,4.2916,6.9566,2.0174,25.33,5.5726,3.0
2024-06-17 07:45:00+00:00,15.3982,4.3115,6.7565,1.9594,25.527,5.6159,3.0
2024-06-17 08:00:00+00:00,15.6729,4.3884,6.9932,2.028,26.4005,5.8081,3.0
2024-06-17 08:15:00+00:00,17.6427,4.9399,7.7677,2.2526,28.001,6.1602,3.0
2024-06-17 08:30:00+00:00,18.0214,5.046,8.0364,2.3306,27.3591,6.019,3.0
2024-06-17 08:45:00+00:00,17.1675,4.8069,8.1156,2.3535,29.242,6.4332,3.0
2024-06-17 09:00:00+00:00,18.0518,5.0545,8.0386,2.3312,29.5877,6.5093,3.0
2024-06-17 09:15:00+00:00,18.0147,5.0441,9.1358,2.6494,28.6836,6.3104,3.0
2024-06-17 09:30:00+00:00,18.1592,5.0846,8.4544,2.4518,29.2236,6.4292,3.0
2024-06-17 09:45:00+00:00,18.0826,5.0631,8.4698,2.4562,29.5098,6.4921,3.0
2024-06-17 10:00:00+00:00,17.7213,4.962,8.5785,2.4878,30.1299,6.6286,3.0
2024-06-17 10:15:00+00:00,19.2925,5.4019,8.516,2.4696,30.3074,6.6676,3.0
2024-06-17 10:30:00+00:00,19.7218,5.5221,8.3585,2.424,31.1834,6.8603,3.0
2024-06-17 10:45:00+00:00,18.668,5.227,9.12,2.6448,33.2412,7.3131,3.0
2024-06-17 11:00:00+00:00,21.0,5.88,8.5994,2.4938,32.6262,7.1778,3.0
2024-06-17 11:15:00+00:00,20.3128,5.6876,9.2231,2.6747,30.6278,6.7381,3.0
2024-06-17 11:30:00+00:00,19.544,5.4723,8.9995,2.6099,32.6264,7.1778,3.0
2024-06-17 11:45:00+00:00,21.0,5.88,9.2347,2.6781,33.106,7.2833,3.0
2024-06-17 12:00:00+00:00,20.4001,5.712,9.5,2.755,31.9047,7.019,3.0
2024-06-17 12:15:00+00:00,20.4607,5.729,9.2398,2.6795,32.347,7.1163,3.0
2024-06-17 12:30:00+00:00,19.8069,5.5459,8.8454,2.5652,32.3965,7.1272,3.0
2024-06-17 12:45:00+00:00,19.9951,5.5986,8.4158,2.4406,32.374,7.1223,3.0
2024-06-17 13:00:00+00:00,18.9399,5.3032,9.2674,2.6875,32.2145,7.0872,3.0
2024-06-17 13:15:00+00:00,19.0401,5.3312,8.8446,2.5649,30.9373,6.8062,3.0
2024-06-17 13:30:00+00:00,18.4117,5.1553,8.8883,2.5776,32.6681,7.187,3.0
2024-06-17 13:45:00+00:00,19.4878,5.4566,8.4986,2.4646,30.1807,6.6398,3.0
2024-06-17 14:00:00+00:00,19.7539,5.5311,8.2834,2.4022,30.0598,6.6132,3.0
2024-06-17 14:15:00+00:00,18.9897,5.3171,8.4325,2.4454,29.8123,6.5587,3.0
2024-06-17 14:30:00+00:00,18.6197,5.2135,8.2541,2.3937,29.1133,6.4049,3.0
2024-06-17 14:45:00+00:00,18.6859,5.2321,8.7986,2.5516,30.0203,6.6045,3.0
2024-06-17 15:00:00+00:00,17.9323,5.0211,8.7177,2.5281,30.8793,6.7934,3.0
2024-06-17 15:15:00+00:00,17.6217,4.9341,8.7963,2.5509,29.2685,6.4391,3.0
2024-06-17 15:30:00+00:00,17.7026,4.9567,7.9816,2.3147,29.9193,6.5822,3.0
2024-06-17 15:45:00+00:00,18.0516,5.0544,8.3445,2.4199,28.6423,6.3013,3.0
2024-06-17 16:00:00+00:00,18.5836,5.2034,8.2522,2.3931,29.2287,6.4303,3.0
2024-06-17 16:15:00+00:00,17.9114,5.0152,8.3582,2.4239,28.8722,6.3519,3.0
2024-06-17 16:30:00+00:00,18.6424,5.2199,7.365,2.1358,28.3317,6.233,3.0
2024-06-17 16:45:00+00:00,18.2261,5.1033,7.7365,2.2436,28.8009,6.3362,3.0
2024-06-17 17:00:00+00:00,18.4083,5.1543,7.8989,2.2907,27.0343,5.9475,3.0
2024-06-17 17:15:00+00:00,17.263,4.8336,7.8848,2.2866,28.9419,6.3672,3.0
2024-06-17 17:30:00+00:00,16.8756,4.7252,7.9056,2.2926,29.1991,6.4238,3.0
2024-06-17 17:45:00+00:00,17.0784,4.7819,8.0865,2.3451,29.3141,6.4491,3.0
2024-06-17 18:00:00+00:00,17.162,4.8054,7.8623,2.2801,28.7844,6.3326,3.0
2024-06-17 18:15:00+00:00,17.4615,4.8892,8.2472,2.3917,28.9593,6.371,3.0
2024-06-17 18:30:00+00:00,17.3388,4.8549,7.9957,2.3187,29.4987,6.4897,3.0
2024-06-17 18:45:00+00:00,17.3043,4.8452,7.9089,2.2936,27.6373,6.0802,3.0
2024-06-17 19:00:00+00:00,17.363,4.8616,8.6929,2.5209,30.3818,6.684,3.0
2024-06-17 19:15:00+00:00,18.0335,5.0494,7.9613,2.3088,28.3208,6.2306,3.0
2024-06-17 19:30:00+00:00,17.7865,4.9802,8.2109,2.3812,28.0132,6.1629,3.0
2024-06-17 19:45:00+00:00,17.9943,5.0384,8.0246,2.3271,30.0178,6.6039,3.0
2024-06-17 20:00:00+00:00,17.8939,5.0103,8.5596,2.4823,27.5508,6.0612,3.0
2024-06-17 20:15:00+00:00,17.943,5.024,7.5123,2.1786,26.6075,5.8536,3.0
2024-06-17 20:30:00+00:00,17.6222,4.9342,8.2696,2.3982,26.6986,5.8737,3.0
2024-06-17 20:45:00+00:00,16.5174,4.6249,7.3786,2.1398,27.6039,6.0729,3.0
2024-06-17 21:00:00+00:00,16.3842,4.5876,7.623,2.2107,26.0801,5.7376,3.0
2024-06-17 21:15:00+00:00,16.0411,4.4915,7.3786,2.1398,24.9989,5.4998,3.0
2024-06-17 21:30:00+00:00,16.2783,4.5579,7.1988,2.0877,26.845,5.9059,3.0
2024-06-17 21:45:00+00:00,15.3829,4.3072,7.3699,2.1373,26.6284,5.8583,3.0
2024-06-17 22:00:00+00:00,14.6581,4.1043,6.4457,1.8693,24.2334,5.3314,0.0
2024-06-17 22:15:00+00:00,15.7891,4.421,6.3874,1.8523,24.2627,5.3378,3.0
2024-06-17 22:30:00+00:00,14.6068,4.0899,6.453,1.8714,24.7676,5.4489,0.0
2024-06-17 22:45:00+00:00,13.5217,3.7861,7.0414,2.042,23.391,5.146,0.0
2024-06-17 23:00:00+00:00,14.0778,3.9418,5.8471,1.6957,22.115,4.8653,0.0
2024-06-17 23:15:00+00:00,12.7636,3.5738,5.7829,1.677,22.3996,4.9279,0.0
2024-06-17 23:30:00+00:00,12.3,3.444,5.5392,1.6064,19.378,4.2632,0.0
2024-06-17 23:45:00+00:00,11.9678,3.351,5.4134,1.5699,20.4214,4.4927,0.0
2024-06-18 00:00:00+00:00,11.5759,3.2413,5.2792,1.531,18.9021,4.1585,0.0
2024-06-18 00:15:00+00:00,11.3816,3.1869,5.0921,1.4767,19.5275,4.2961,0.0
2024-06-18 00:30:00+00:00,10.637,2.9784,5.205,1.5095,17.6161,3.8755,0.0
2024-06-18 00:45:00+00:00,10.5098,2.9427,4.7905,1.3893,16.9846,3.7366,0.0
2024-06-18 01:00:00+00:00,10.6095,2.9707,4.6104,1.337,15.7234,3.4591,0.0
2024-06-18 01:15:00+00:00,9.8203,2.7497,4.5172,1.31,16.4581,3.6208,0.0
2024-06-18 01:30:00+00:00,9.5117,2.6633,4.1877,1.2144,15.1853,3.3408,0.0
2024-06-18 01:45:00+00:00,9.4443,2.6444,4.3576,1.2637,14.6621,3.2257,0.0
2024-06-18 02:00:00+00:00,8.8201,2.4696,4.0039,1.1611,14.5797,3.2075,0.0
2024-06-18 02:15:00+00:00,9.0025,2.5207,4.3814,1.2706,14.4075,3.1696,0.0
2024-06-18 02:30:00+00:00,8.884,2.4875,4.3354,1.2573,14.099,3.1018,0.0
2024-06-18 02:45:00+00:00,9.1233,2.5545,3.6489,1.0582,13.8058,3.0373,0.0
2024-06-18 03:00:00+00:00,8.7556,2.4516,3.9623,1.1491,14.2867,3.1431,0.0
2024-06-18 03:15:00+00:00,9.1064,2.5498,3.8114,1.1053,14.4143,3.1711,0.0
2024-06-18 03:30:00+00:00,9.3149,2.6082,4.0554,1.1761,14.2457,3.1341,0.0
2024-06-18 03:45:00+00:00,9.4837,2.6554,4.5478,1.3189,15.2984,3.3656,0.0
2024-06-18 04:00:00+00:00,9.251,2.5903,4.3279,1.2551,15.8103,3.4783,0.0
2024-06-18 04:15:00+00:00,9.7278,2.7238,4.5635,1.3234,15.5003,3.4101,0.0
2024-06-18 04:30:00+00:00,9.6179,2.693,4.2669,1.2374,15.8413,3.4851,0.0
2024-06-18 04:45:00+00:00,9.8847,2.7677,4.6926,1.3609,16.0909,3.54,0.0
2024-06-18 05:00:00+00:00,10.6351,2.9778,4.9136,1.4249,17.3769,3.8229,0.0
2024-06-18 05:15:00+00:00,10.8448,3.0365,5.1321,1.4883,16.8796,3.7135,0.0
2024-06-18 05:30:00+00:00,10.9391,3.0629,5.4562,1.5823,19.533,4.2973,0.0
2024-06-18 05:45:00+00:00,12.2957,3.4428,5.6532,1.6394,18.8269,4.1419,0.0
2024-06-18 06:00:00+00:00,12.3938,3.4703,5.6626,1.6421,21.1875,4.6612,0.0
2024-06-18 06:15:00+00:00,12.7951,3.5826,6.311,1.8302,21.1259,4.6477,0.0
2024-06-18 06:30:00+00:00,13.3066,3.7259,5.7535,1.6685,21.2659,4.6785,0.0
2024-06-18 06:45:00+00:00,13.3441,3.7364,6.5921,1.9117,21.5044,4.731,0.0
2024-06-18 07:00:00+00:00,14.9988,4.1997,7.0785,2.0528,22.5843,4.9685,0.0
2024-06-18 07:15:00+00:00,15.019,4.2053,6.874,1.9935,24.5495,5.4009,0.0
2024-06-18 07:30:00+00:00,15.5951,4.3666,6.7869,1.9682,25.3852,5.5847,3.0
2024-06-18 07:45:00+00:00,16.6421,4.6598,7.0598,2.0473,25.1646,5.5362,3.0
2024-06-18 08:00:00+00:00,15.767,4.4148,7.6911,2.2304,25.7885,5.6735,3.0
2024-06-18 08:15:00+00:00,16.6158,4.6524,7.1711,2.0796,26.8174,5.8998,3.0
2024-06-18 08:30:00+00:00,17.0016,4.7605,7.6914,2.2305,28.0535,6.1718,3.0
2024-06-18 08:45:00+00:00,17.4468,4.8851,8.3667,2.4263,27.6103,6.0743,3.0
2024-06-18 09:00:00+00:00,18.4916,5.1776,7.4388,2.1573,27.6004,6.0721,3.0
2024-06-18 09:15:00+00:00,18.7638,5.2539,7.2151,2.0924,30.4074,6.6896,3.0
2024-06-18 09:30:00+00:00,18.9965,5.319,8.1098,2.3518,30.8426,6.7854,3.0
2024-06-18 09:45:00+00:00,17.7958,4.9828,8.2429,2.3904,30.6782,6.7492,3.0
2024-06-18 10:00:00+00:00,17.9813,5.0348,8.592,2.4917,29.8799,6.5736,3.0
2024-06-18 10:15:00+00:00,18.5514,5.1944,8.4387,2.4472,30.453,6.6997,3.0
2024-06-18 10:30:00+00:00,19.2823,5.399,8.2919,2.4047,29.395,6.4669,3.0
2024-06-18 10:45:00+00:00,19.5702,5.4797,8.2657,2.3971,30.012,6.6026,3.0
2024-06-18 11:00:00+00:00,18.2569,5.1119,8.489,2.4618,29.64,6.5208,3.0
2024-06-18 11:15:00+00:00,16.925,4.739,8.3607,2.4246,29.7846,6.5526,3.0
2024-06-18 11:30:00+00:00,18.804,5.2651,8.49,2.4621,30.9298,6.8046,3.0
2024-06-18 11:45:00+00:00,19.1278,5.3558,8.9817,2.6047,30.0915,6.6201,3.0
2024-06-18 12:00:00+00:00,19.0082,5.3223,8.2741,2.3995,28.3827,6.2442,3.0
2024-06-18 12:15:00+00:00,18.2526,5.1107,8.3422,2.4193,31.4215,6.9127,3.0
2024-06-18 12:30:00+00:00,18.0671,5.0588,8.2817,2.4017,30.3336,6.6734,3.0
2024-06-18 12:45:00+00:00,17.1635,4.8058,8.1969,2.3771,29.6713,6.5277,3.0
2024-06-18 13:00:00+00:00,17.775,4.977,8.0261,2.3276,29.5301,6.4966,3.0
2024-06-18 13:15:00+00:00,18.1045,5.0693,8.3374,2.4178,29.181,6.4198,3.0
2024-06-18 13:30:00+00:00,18.1712,5.0879,7.6663,2.2232,29.5254,6.4956,3.0
2024-06-18 13:45:00+00:00,16.6025,4.6487,8.1912,2.3755,28.0805,6.1777,3.0
2024-06-18 14:00:00+00:00,17.7216,4.962,7.8241,2.269,27.9617,6.1516,3.0
2024-06-18 14:15:00+00:00,17.3023,4.8447,7.5299,2.1837,28.5398,6.2788,3.0
2024-06-18 14:30:00+00:00,17.2033,4.8169,8.064,2.3386,28.1584,6.1948,3.0
2024-06-18 14:45:00+00:00,17.8755,5.0051,7.8926,2.2889,28.4632,6.2619,3.0
2024-06-18 15:00:00+00:00,16.7849,4.6998,7.4884,2.1716,27.7201,6.0984,3.0
2024-06-18 15:15:00+00:00,16.659,4.6645,7.5957,2.2027,27.8212,6.1207,3.0
2024-06-18 15:30:00+00:00,16.7525,4.6907,7.5164,2.1798,27.7604,6.1073,3.0
2024-06-18 15:45:00+00:00,16.5855,4.6439,7.8639,2.2805,27.6826,6.0902,3.0
2024-06-18 16:00:00+00:00,17.9506,5.0262,7.592,2.2017,28.8,6.336,3.0
2024-06-18 16:15:00+00:00,18.2611,5.1131,7.7836,2.2573,26.9263,5.9238,3.0
2024-06-18 16:30:00+00:00,18.7876,5.2605,7.9208,2.297,26.8849,5.9147,3.0
